timestamp,device,series,period
11/5/21,HONOR Pad V6,Tablets,quarterly
11/26/21,HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly
11/26/21,HUAWEI Mate 30,HUAWEI Mate series,monthly
11/26/21,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly
11/26/21,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly
11/26/21,HUAWEI Mate 20 X (5G),HUAWEI Mate series,monthly
11/26/21,HUAWEI Mate Xs,HUAWEI Mate series,monthly
11/26/21,HUAWEI P40,HUAWEI P series,monthly
11/26/21,HUAWEI P40 Pro,HUAWEI P series,monthly
11/26/21,HUAWEI P40 Pro+,HUAWEI P series,monthly
11/26/21,HUAWEI P30,HUAWEI P series,monthly
11/26/21,HUAWEI P30 lite New Edition,HUAWEI P series,monthly
11/26/21,HUAWEI P30 Pro,HUAWEI P series,monthly
11/26/21,HONOR 20,HONOR series,monthly
11/26/21,HONOR 20 Pro,HONOR series,monthly
11/26/21,HONOR View 20,HONOR series,monthly
11/26/21,HUAWEI Mate 20 Pro,HUAWEI Mate series,quarterly
11/26/21,HUAWEI P40 lite,HUAWEI P series,quarterly
11/26/21,HUAWEI P40 lite 5G,HUAWEI P series,quarterly
11/26/21,HUAWEI P40 lite E,HUAWEI P series,quarterly
11/26/21,HUAWEI P30 lite,HUAWEI P series,quarterly
11/26/21,HUAWEI P smart 2021,HUAWEI P series,quarterly
11/26/21,HUAWEI P smart 2020,HUAWEI P series,quarterly
11/26/21,HUAWEI P smart 2019,HUAWEI P series,quarterly
11/26/21,HUAWEI P smart S,HUAWEI P series,quarterly
11/26/21,HUWEI P smart Pro,HUAWEI P series,quarterly
11/26/21,HUAWEI nova series:HUAWEI nova Y60,,quarterly
11/26/21,HUAWEI nova 8i,,quarterly
11/26/21,HUAWEI nova 8,,quarterly
11/26/21,HUAWEI nova 7 5G,,quarterly
11/26/21,HUAWEI nova 7 SE 5G,,quarterly
11/26/21,HUAWEI nova 7i,,quarterly
11/26/21,HUAWEI nova 5T,,quarterly
11/26/21,HUAWEI nova lite 3+,,quarterly
11/26/21, HUAWEI Y5p,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y6p,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y6s,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y6 2019,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y7a,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y7p,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y8p,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y8s,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y9a,HUAWEI Y series,quarterly
11/26/21,HUAWEI Y9s,HUAWEI Y series,quarterly
11/26/21,HONOR 30,HONOR series,quarterly
11/26/21,HONOR 30 Pro+,HONOR series,quarterly
11/26/21,HONOR 30i,HONOR series,quarterly
11/26/21,HONOR 30S,HONOR series,quarterly
11/26/21,HONOR view 30 Pro,HONOR series,quarterly
11/26/21,HONOR 20e,HONOR series,quarterly
11/26/21,HONOR 20i,HONOR series,quarterly
11/26/21,HONOR 20S,HONOR series,quarterly
11/26/21,HONOR 20 lite,HONOR series,quarterly
11/26/21,HONOR 10i,HONOR series,quarterly
11/26/21,HONOR 9A,HONOR series,quarterly
11/26/21,HONOR 9C,HONOR series,quarterly
11/26/21,HONOR 9S,HONOR series,quarterly
11/26/21,HONOR 9X,HONOR series,quarterly
11/26/21,HONOR 10X,HONOR series,quarterly
11/26/21,HONOR 9X lite,HONOR series,quarterly
11/26/21,HONOR 10X lite,HONOR series,quarterly
11/26/21,HONOR 9X Pro,HONOR series,quarterly
11/26/21,HONOR 8A,HONOR series,quarterly
11/26/21,HONOR 8S,HONOR series,quarterly
11/26/21,HONOR 8A Pro,HONOR series,quarterly
11/26/21, HUAWEI MatePad Pro,Tablets,quarterly
11/26/21,HUAWEI MediaPad M6,Tablets,quarterly
11/26/21,HUAWEI MatePad,Tablets,quarterly
11/26/21,HUAWEI MatePad T,Tablets,quarterly
11/26/21,HUAWEI MatePad T 10s,Tablets,quarterly
11/26/21,HUAWEI MatePad T 10,Tablets,quarterly
11/26/21,HONOR Pad V6,Tablets,quarterly
11/30/21,HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly
11/30/21,HUAWEI Mate 30,HUAWEI Mate series,monthly
11/30/21,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly
11/30/21,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly
11/30/21,HUAWEI Mate 20 X (5G),HUAWEI Mate series,monthly
11/30/21,HUAWEI Mate Xs,HUAWEI Mate series,monthly
11/30/21,HUAWEI P40,HUAWEI P series,monthly
11/30/21,HUAWEI P40 Pro,HUAWEI P series,monthly
11/30/21,HUAWEI P40 Pro+,HUAWEI P series,monthly
11/30/21,HUAWEI P30,HUAWEI P series,monthly
11/30/21,HUAWEI P30 lite New Edition,HUAWEI P series,monthly
11/30/21,HUAWEI P30 Pro,HUAWEI P series,monthly
11/30/21,HONOR 20,HONOR series,monthly
11/30/21,HONOR 20 Pro,HONOR series,monthly
11/30/21,HONOR View 20,HONOR series,monthly
11/30/21,HUAWEI Mate 20 Pro,HUAWEI Mate series,quarterly
11/30/21,HUAWEI P40 lite,HUAWEI P series,quarterly
11/30/21,HUAWEI P40 lite 5G,HUAWEI P series,quarterly
11/30/21,HUAWEI P40 lite E,HUAWEI P series,quarterly
11/30/21,HUAWEI P30 lite,HUAWEI P series,quarterly
11/30/21,HUAWEI P smart 2021,HUAWEI P series,quarterly
11/30/21,HUAWEI P smart 2020,HUAWEI P series,quarterly
11/30/21,HUAWEI P smart 2019,HUAWEI P series,quarterly
11/30/21,HUAWEI P smart S,HUAWEI P series,quarterly
11/30/21,HUWEI P smart Pro,HUAWEI P series,quarterly
11/30/21,HUAWEI nova series:HUAWEI nova Y60,,quarterly
11/30/21,HUAWEI nova 8i,,quarterly
11/30/21,HUAWEI nova 8,,quarterly
11/30/21,HUAWEI nova 7 5G,,quarterly
11/30/21,HUAWEI nova 7 SE 5G,,quarterly
11/30/21,HUAWEI nova 7i,,quarterly
11/30/21,HUAWEI nova 5T,,quarterly
11/30/21,HUAWEI nova lite 3+,,quarterly
11/30/21, HUAWEI Y5p,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y6p,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y6s,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y6 2019,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y7a,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y7p,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y8p,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y8s,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y9a,HUAWEI Y series,quarterly
11/30/21,HUAWEI Y9s,HUAWEI Y series,quarterly
11/30/21,HONOR 30,HONOR series,quarterly
11/30/21,HONOR 30 Pro+,HONOR series,quarterly
11/30/21,HONOR 30i,HONOR series,quarterly
11/30/21,HONOR 30S,HONOR series,quarterly
11/30/21,HONOR view 30 Pro,HONOR series,quarterly
11/30/21,HONOR 20e,HONOR series,quarterly
11/30/21,HONOR 20i,HONOR series,quarterly
11/30/21,HONOR 20S,HONOR series,quarterly
11/30/21,HONOR 20 lite,HONOR series,quarterly
11/30/21,HONOR 10i,HONOR series,quarterly
11/30/21,HONOR 9A,HONOR series,quarterly
11/30/21,HONOR 9C,HONOR series,quarterly
11/30/21,HONOR 9S,HONOR series,quarterly
11/30/21,HONOR 9X,HONOR series,quarterly
11/30/21,HONOR 10X,HONOR series,quarterly
11/30/21,HONOR 9X lite,HONOR series,quarterly
11/30/21,HONOR 10X lite,HONOR series,quarterly
11/30/21,HONOR 9X Pro,HONOR series,quarterly
11/30/21,HONOR 8A,HONOR series,quarterly
11/30/21,HONOR 8S,HONOR series,quarterly
11/30/21,HONOR 8A Pro,HONOR series,quarterly
11/30/21, HUAWEI MatePad Pro,Tablets,quarterly
11/30/21,HUAWEI MediaPad M6,Tablets,quarterly
11/30/21,HUAWEI MatePad,Tablets,quarterly
11/30/21,HUAWEI MatePad T,Tablets,quarterly
11/30/21,HUAWEI MatePad T 10s,Tablets,quarterly
11/30/21,HUAWEI MatePad T 10,Tablets,quarterly
11/30/21,HONOR Pad V6,Tablets,quarterly
1/21/22,HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly
1/21/22,HUAWEI Mate 30,HUAWEI Mate series,monthly
1/21/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly
1/21/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly
1/21/22,HUAWEI Mate 20 X (5G),HUAWEI Mate series,monthly
1/21/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly
1/21/22,HUAWEI P40,HUAWEI P series,monthly
1/21/22,HUAWEI P40 Pro,HUAWEI P series,monthly
1/21/22,HUAWEI P40 Pro+,HUAWEI P series,monthly
1/21/22,HUAWEI P30,HUAWEI P series,monthly
1/21/22,HUAWEI P30 lite New Edition,HUAWEI P series,monthly
1/21/22,HUAWEI P30 Pro,HUAWEI P series,monthly
1/21/22,HONOR 20,HONOR series,monthly
1/21/22,HONOR 20 Pro,HONOR series,monthly
1/21/22,HONOR View 20,HONOR series,monthly
1/21/22,HUAWEI Mate 20 Pro,HUAWEI Mate series,quarterly
1/21/22,HUAWEI P40 lite,HUAWEI P series,quarterly
1/21/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly
1/21/22,HUAWEI P40 lite E,HUAWEI P series,quarterly
1/21/22,HUAWEI P30 lite,HUAWEI P series,quarterly
1/21/22,HUAWEI P smart 2021,HUAWEI P series,quarterly
1/21/22,HUAWEI P smart 2020,HUAWEI P series,quarterly
1/21/22,HUAWEI P smart 2019,HUAWEI P series,quarterly
1/21/22,HUAWEI P smart S,HUAWEI P series,quarterly
1/21/22,HUWEI P smart Pro,HUAWEI P series,quarterly
1/21/22,HUAWEI nova series:HUAWEI nova Y60,,quarterly
1/21/22,HUAWEI nova 8i,,quarterly
1/21/22,HUAWEI nova 8,,quarterly
1/21/22,HUAWEI nova 7 5G,,quarterly
1/21/22,HUAWEI nova 7 SE 5G,,quarterly
1/21/22,HUAWEI nova 7i,,quarterly
1/21/22,HUAWEI nova 5T,,quarterly
1/21/22,HUAWEI nova lite 3+,,quarterly
1/21/22, HUAWEI Y5p,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y6p,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y6s,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y6 2019,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y7a,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y7p,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y8p,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y8s,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y9a,HUAWEI Y series,quarterly
1/21/22,HUAWEI Y9s,HUAWEI Y series,quarterly
1/21/22,HONOR 30,HONOR series,quarterly
1/21/22,HONOR 30 Pro+,HONOR series,quarterly
1/21/22,HONOR 30i,HONOR series,quarterly
1/21/22,HONOR 30S,HONOR series,quarterly
1/21/22,HONOR view 30 Pro,HONOR series,quarterly
1/21/22,HONOR 20e,HONOR series,quarterly
1/21/22,HONOR 20i,HONOR series,quarterly
1/21/22,HONOR 20S,HONOR series,quarterly
1/21/22,HONOR 20 lite,HONOR series,quarterly
1/21/22,HONOR 10i,HONOR series,quarterly
1/21/22,HONOR 9A,HONOR series,quarterly
1/21/22,HONOR 9C,HONOR series,quarterly
1/21/22,HONOR 9S,HONOR series,quarterly
1/21/22,HONOR 9X,HONOR series,quarterly
1/21/22,HONOR 10X,HONOR series,quarterly
1/21/22,HONOR 9X lite,HONOR series,quarterly
1/21/22,HONOR 10X lite,HONOR series,quarterly
1/21/22,HONOR 9X Pro,HONOR series,quarterly
1/21/22,HONOR 8A,HONOR series,quarterly
1/21/22,HONOR 8S,HONOR series,quarterly
1/21/22,HONOR 8A Pro,HONOR series,quarterly
1/21/22, HUAWEI MatePad Pro,Tablets,quarterly
1/21/22,HUAWEI MediaPad M6,Tablets,quarterly
1/21/22,HUAWEI MatePad,Tablets,quarterly
1/21/22,HUAWEI MatePad T,Tablets,quarterly
1/21/22,HUAWEI MatePad T 10s,Tablets,quarterly
1/21/22,HUAWEI MatePad T 10,Tablets,quarterly
1/21/22,HONOR Pad V6,Tablets,quarterly
2/1/22,HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly
2/1/22,HUAWEI Mate 30,HUAWEI Mate series,monthly
2/1/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly
2/1/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly
2/1/22,HUAWEI Mate 20 X (5G),HUAWEI Mate series,monthly
2/1/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly
2/1/22,HUAWEI P40,HUAWEI P series,monthly
2/1/22,HUAWEI P40 Pro,HUAWEI P series,monthly
2/1/22,HUAWEI P40 Pro+,HUAWEI P series,monthly
2/1/22,HUAWEI P30,HUAWEI P series,monthly
2/1/22,HUAWEI P30 lite New Edition,HUAWEI P series,monthly
2/1/22,HUAWEI P30 Pro,HUAWEI P series,monthly
2/1/22,HONOR 20,HONOR series,monthly
2/1/22,HONOR 20 Pro,HONOR series,monthly
2/1/22,HONOR View 20,HONOR series,monthly
2/1/22,HUAWEI Mate 20 Pro,HUAWEI Mate series,quarterly
2/1/22,HUAWEI P40 lite,HUAWEI P series,quarterly
2/1/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly
2/1/22,HUAWEI P40 lite E,HUAWEI P series,quarterly
2/1/22,HUAWEI P30 lite,HUAWEI P series,quarterly
2/1/22,HUAWEI P smart 2021,HUAWEI P series,quarterly
2/1/22,HUAWEI P smart 2020,HUAWEI P series,quarterly
2/1/22,HUAWEI P smart 2019,HUAWEI P series,quarterly
2/1/22,HUAWEI P smart S,HUAWEI P series,quarterly
2/1/22,HUWEI P smart Pro,HUAWEI P series,quarterly
2/1/22,HUAWEI nova series:HUAWEI nova Y60,,quarterly
2/1/22,HUAWEI nova 8i,,quarterly
2/1/22,HUAWEI nova 8,,quarterly
2/1/22,HUAWEI nova 7 5G,,quarterly
2/1/22,HUAWEI nova 7 SE 5G,,quarterly
2/1/22,HUAWEI nova 7i,,quarterly
2/1/22,HUAWEI nova 5T,,quarterly
2/1/22,HUAWEI nova lite 3+,,quarterly
2/1/22, HUAWEI Y5p,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y6p,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y6s,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y6 2019,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y7a,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y7p,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y8p,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y8s,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y9a,HUAWEI Y series,quarterly
2/1/22,HUAWEI Y9s,HUAWEI Y series,quarterly
2/1/22,HONOR 30,HONOR series,quarterly
2/1/22,HONOR 30 Pro+,HONOR series,quarterly
2/1/22,HONOR 30i,HONOR series,quarterly
2/1/22,HONOR 30S,HONOR series,quarterly
2/1/22,HONOR view 30 Pro,HONOR series,quarterly
2/1/22,HONOR 20e,HONOR series,quarterly
2/1/22,HONOR 20i,HONOR series,quarterly
2/1/22,HONOR 20S,HONOR series,quarterly
2/1/22,HONOR 20 lite,HONOR series,quarterly
2/1/22,HONOR 10i,HONOR series,quarterly
2/1/22,HONOR 9A,HONOR series,quarterly
2/1/22,HONOR 9C,HONOR series,quarterly
2/1/22,HONOR 9S,HONOR series,quarterly
2/1/22,HONOR 9X,HONOR series,quarterly
2/1/22,HONOR 10X,HONOR series,quarterly
2/1/22,HONOR 9X lite,HONOR series,quarterly
2/1/22,HONOR 10X lite,HONOR series,quarterly
2/1/22,HONOR 9X Pro,HONOR series,quarterly
2/1/22,HONOR 8A,HONOR series,quarterly
2/1/22,HONOR 8S,HONOR series,quarterly
2/1/22,HONOR 8A Pro,HONOR series,quarterly
2/1/22, HUAWEI MatePad Pro,Tablets,quarterly
2/1/22,HUAWEI MediaPad M6,Tablets,quarterly
2/1/22,HUAWEI MatePad,Tablets,quarterly
2/1/22,HUAWEI MatePad T,Tablets,quarterly
2/1/22,HUAWEI MatePad T 10s,Tablets,quarterly
2/1/22,HUAWEI MatePad T 10,Tablets,quarterly
2/1/22,HONOR Pad V6,Tablets,quarterly
3/22/22, HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly
3/22/22,HUAWEI Mate 30,HUAWEI Mate series,monthly
3/22/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly
3/22/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly
3/22/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly
3/22/22, HUAWEI P40,HUAWEI P series,monthly
3/22/22,HUAWEI P40 Pro,HUAWEI P series,monthly
3/22/22,HUAWEI P40 Pro+,HUAWEI P series,monthly
3/22/22,HUAWEI P50,HUAWEI P series,monthly
3/22/22,HUAWEI P50 Pro,HUAWEI P series,monthly
3/22/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly
3/22/22, HUAWEI P40 lite,HUAWEI P series,quarterly
3/22/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly
3/22/22,HUAWEI P40 lite E,HUAWEI P series,quarterly
3/22/22,HUAWEI P30,HUAWEI P series,quarterly
3/22/22,HUAWEI P30 Pro,HUAWEI P series,quarterly
3/22/22,HUAWEI P30 lite,HUAWEI P series,quarterly
3/22/22,HUAWEI P smart 2021,HUAWEI P series,quarterly
3/22/22,HUAWEI P smart 2020,HUAWEI P series,quarterly
3/22/22,HUAWEI P smart S,HUAWEI P series,quarterly
3/22/22,HUWEI P smart Pro,HUAWEI P series,quarterly
3/22/22,HUAWEI nova 9,HUAWEI nova series,quarterly
3/22/22,HUAWEI nova Y60,HUAWEI nova series,quarterly
3/22/22,HUAWEI nova 8i,HUAWEI nova series,quarterly
3/22/22,HUAWEI nova 8,HUAWEI nova series,quarterly
3/22/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly
3/22/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly
3/22/22,HUAWEI nova 7i,HUAWEI nova series,quarterly
3/22/22,  HUAWEI Y5p,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y6p,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y7a,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y7p,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y8p,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y8s,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y9a,HUAWEI Y series,quarterly
3/22/22,HUAWEI Y9s,HUAWEI Y series,quarterly
3/22/22, HONOR 30,HONOR series,quarterly
3/22/22,HONOR 30 Pro+,HONOR series,quarterly
3/22/22,HONOR 30i,HONOR series,quarterly
3/22/22,HONOR 30S,HONOR series,quarterly
3/22/22,HONOR view 30 Pro,HONOR series,quarterly
3/22/22,HONOR 20e,HONOR series,quarterly
3/22/22,HONOR 20i,HONOR series,quarterly
3/22/22,HONOR 20S,HONOR series,quarterly
3/22/22,HONOR 20 lite,HONOR series,quarterly
3/22/22,HONOR 9A,HONOR series,quarterly
3/22/22,HONOR 9C,HONOR series,quarterly
3/22/22,HONOR 9S,HONOR series,quarterly
3/22/22,HONOR 9X lite,HONOR series,quarterly
3/22/22,HONOR 10X,HONOR series,quarterly
3/22/22,HONOR 10X lite,HONOR series,quarterly
3/22/22,  HUAWEI MatePad Pro,Tablets,quarterly
3/22/22,HUAWEI MatePad,Tablets,quarterly
3/22/22,HUAWEI MatePad T,Tablets,quarterly
3/22/22,HUAWEI MatePad T 10s,Tablets,quarterly
3/22/22,HUAWEI MatePad T 10,Tablets,quarterly
3/22/22,HONOR Pad V6,Tablets,quarterly
4/13/22, HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly
4/13/22,HUAWEI Mate 30,HUAWEI Mate series,monthly
4/13/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly
4/13/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly
4/13/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly
4/13/22, HUAWEI P40,HUAWEI P series,monthly
4/13/22,HUAWEI P40 Pro,HUAWEI P series,monthly
4/13/22,HUAWEI P40 Pro+,HUAWEI P series,monthly
4/13/22,HUAWEI P50,HUAWEI P series,monthly
4/13/22,HUAWEI P50 Pro,HUAWEI P series,monthly
4/13/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly
4/13/22, HUAWEI P40 lite,HUAWEI P series,quarterly
4/13/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly
4/13/22,HUAWEI P40 lite E,HUAWEI P series,quarterly
4/13/22,HUAWEI P30,HUAWEI P series,quarterly
4/13/22,HUAWEI P30 Pro,HUAWEI P series,quarterly
4/13/22,HUAWEI P30 lite,HUAWEI P series,quarterly
4/13/22,HUAWEI P smart 2021,HUAWEI P series,quarterly
4/13/22,HUAWEI P smart 2020,HUAWEI P series,quarterly
4/13/22,HUAWEI P smart S,HUAWEI P series,quarterly
4/13/22,HUWEI P smart Pro,HUAWEI P series,quarterly
4/13/22,HUAWEI nova 9,HUAWEI nova series,quarterly
4/13/22,HUAWEI nova Y60,HUAWEI nova series,quarterly
4/13/22,HUAWEI nova 8i,HUAWEI nova series,quarterly
4/13/22,HUAWEI nova 8,HUAWEI nova series,quarterly
4/13/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly
4/13/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly
4/13/22,HUAWEI nova 7i,HUAWEI nova series,quarterly
4/13/22,  HUAWEI Y5p,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y6p,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y7a,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y7p,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y8p,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y8s,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y9a,HUAWEI Y series,quarterly
4/13/22,HUAWEI Y9s,HUAWEI Y series,quarterly
4/13/22, HONOR 30,HONOR series,quarterly
4/13/22,HONOR 30 Pro+,HONOR series,quarterly
4/13/22,HONOR 30i,HONOR series,quarterly
4/13/22,HONOR 30S,HONOR series,quarterly
4/13/22,HONOR view 30 Pro,HONOR series,quarterly
4/13/22,HONOR 20e,HONOR series,quarterly
4/13/22,HONOR 20i,HONOR series,quarterly
4/13/22,HONOR 20S,HONOR series,quarterly
4/13/22,HONOR 20 lite,HONOR series,quarterly
4/13/22,HONOR 9A,HONOR series,quarterly
4/13/22,HONOR 9C,HONOR series,quarterly
4/13/22,HONOR 9S,HONOR series,quarterly
4/13/22,HONOR 9X lite,HONOR series,quarterly
4/13/22,HONOR 10X,HONOR series,quarterly
4/13/22,HONOR 10X lite,HONOR series,quarterly
4/13/22,  HUAWEI MatePad Pro,Tablets,quarterly
4/13/22,HUAWEI MatePad,Tablets,quarterly
4/13/22,HUAWEI MatePad T,Tablets,quarterly
4/13/22,HUAWEI MatePad T 10s,Tablets,quarterly
4/13/22,HUAWEI MatePad T 10,Tablets,quarterly
4/13/22,HONOR Pad V6,Tablets,quarterly
4/16/22, HUAWEI Mate 40 Pro,HUAWEI Mate series,monthly
4/16/22,HUAWEI Mate 30,HUAWEI Mate series,monthly
4/16/22,HUAWEI Mate 30 Pro,HUAWEI Mate series,monthly
4/16/22,HUAWEI Mate 30 Pro 5G,HUAWEI Mate series,monthly
4/16/22,HUAWEI Mate Xs,HUAWEI Mate series,monthly
4/16/22, HUAWEI P40,HUAWEI P series,monthly
4/16/22,HUAWEI P40 Pro,HUAWEI P series,monthly
4/16/22,HUAWEI P40 Pro+,HUAWEI P series,monthly
4/16/22,HUAWEI P50,HUAWEI P series,monthly
4/16/22,HUAWEI P50 Pro,HUAWEI P series,monthly
4/16/22, HUAWEI Mate 20 X (5G),HUAWEI Mate series,quarterly
4/16/22, HUAWEI P40 lite,HUAWEI P series,quarterly
4/16/22,HUAWEI P40 lite 5G,HUAWEI P series,quarterly
4/16/22,HUAWEI P40 lite E,HUAWEI P series,quarterly
4/16/22,HUAWEI P30,HUAWEI P series,quarterly
4/16/22,HUAWEI P30 Pro,HUAWEI P series,quarterly
4/16/22,HUAWEI P30 lite,HUAWEI P series,quarterly
4/16/22,HUAWEI P smart 2021,HUAWEI P series,quarterly
4/16/22,HUAWEI P smart 2020,HUAWEI P series,quarterly
4/16/22,HUAWEI P smart S,HUAWEI P series,quarterly
4/16/22,HUWEI P smart Pro,HUAWEI P series,quarterly
4/16/22,HUAWEI nova 9,HUAWEI nova series,quarterly
4/16/22,HUAWEI nova Y60,HUAWEI nova series,quarterly
4/16/22,HUAWEI nova 8i,HUAWEI nova series,quarterly
4/16/22,HUAWEI nova 8,HUAWEI nova series,quarterly
4/16/22,HUAWEI nova 7 5G,HUAWEI nova series,quarterly
4/16/22,HUAWEI nova 7 SE 5G,HUAWEI nova series,quarterly
4/16/22,HUAWEI nova 7i,HUAWEI nova series,quarterly
4/16/22,  HUAWEI Y5p,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y6p,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y6 Pro 2019,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y7a,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y7p,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y8p,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y8s,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y9 Prime 2019,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y9a,HUAWEI Y series,quarterly
4/16/22,HUAWEI Y9s,HUAWEI Y series,quarterly
4/16/22, HONOR 30,HONOR series,quarterly
4/16/22,HONOR 30 Pro+,HONOR series,quarterly
4/16/22,HONOR 30i,HONOR series,quarterly
4/16/22,HONOR 30S,HONOR series,quarterly
4/16/22,HONOR view 30 Pro,HONOR series,quarterly
4/16/22,HONOR 20e,HONOR series,quarterly
4/16/22,HONOR 20i,HONOR series,quarterly
4/16/22,HONOR 20S,HONOR series,quarterly
4/16/22,HONOR 20 lite,HONOR series,quarterly
4/16/22,HONOR 9A,HONOR series,quarterly
4/16/22,HONOR 9C,HONOR series,quarterly
4/16/22,HONOR 9S,HONOR series,quarterly
4/16/22,HONOR 9X lite,HONOR series,quarterly
4/16/22,HONOR 10X,HONOR series,quarterly
