timestamp,device,period
2019-08-07,Galaxy S8,monthly
2019-08-07,Galaxy S8+,monthly
2019-08-07,Galaxy S8 Active,monthly
2019-08-07,Galaxy S9,monthly
2019-08-07,Galaxy S9+,monthly
2019-08-07,Galaxy S10,monthly
2019-08-07,Galaxy S10+,monthly
2019-08-07,Galaxy S10e,monthly
2019-08-07,Galaxy S10 5G,monthly
2019-08-07,Galaxy Note 8,monthly
2019-08-07,Galaxy Note 9,monthly
2019-08-07,Galaxy A5 (2017),monthly
2019-08-07,Galaxy A8 (2018),monthly
2019-08-07,Galaxy S8,quarterly
2019-08-07,Galaxy S8+,quarterly
2019-08-07,Galaxy S8 Active,quarterly
2019-08-07,Galaxy S9,quarterly
2019-08-07,Galaxy S9+,quarterly
2019-08-07,Galaxy S10,quarterly
2019-08-07,Galaxy S10+,quarterly
2019-08-07,Galaxy S10e,quarterly
2019-08-07,Galaxy S10 5G,quarterly
2019-08-07,Galaxy Note 8,quarterly
2019-08-07,Galaxy Note 9,quarterly
2019-08-07,Galaxy A5 (2017),quarterly
2019-08-07,Galaxy A8 (2018),quarterly
