timestamp,device,period
2022-05-08,Galaxy Fold,monthly
2022-05-08,Galaxy Fold 5G,monthly
2022-05-08,Galaxy Z Fold2,monthly
2022-05-08,Galaxy Z Fold2 5G,monthly
2022-05-08,Galaxy Z Fold3 5G,monthly
2022-05-08,Galaxy Z Flip,monthly
2022-05-08,Galaxy Z Flip 5G,monthly
2022-05-08,Galaxy Z Flip3 5G,monthly
2022-05-08,Galaxy S10 5G,monthly
2022-05-08,Galaxy S10 Lite,monthly
2022-05-08,Galaxy S20,monthly
2022-05-08,Galaxy S20 5G,monthly
2022-05-08,Galaxy S20+,monthly
2022-05-08,Galaxy S20+ 5G,monthly
2022-05-08,Galaxy S20 Ultra,monthly
2022-05-08,Galaxy S20 Ultra 5G,monthly
2022-05-08,Galaxy S20 FE,monthly
2022-05-08,Galaxy S20 FE 5G,monthly
2022-05-08,Galaxy S21 5G,monthly
2022-05-08,Galaxy S21+ 5G,monthly
2022-05-08,Galaxy S21 Ultra 5G,monthly
2022-05-08,Galaxy S21 FE 5G,monthly
2022-05-08,Galaxy S22,monthly
2022-05-08,Galaxy S22+,monthly
2022-05-08,Galaxy S22 Ultra,monthly
2022-05-08,Galaxy Note10,monthly
2022-05-08,Galaxy Note10 5G,monthly
2022-05-08,Galaxy Note10+,monthly
2022-05-08,Galaxy Note10+ 5G,monthly
2022-05-08,Galaxy Note10 Lite,monthly
2022-05-08,Galaxy Note20,monthly
2022-05-08,Galaxy Note20 5G,monthly
2022-05-08,Galaxy Note20 Ultra,monthly
2022-05-08,Galaxy Note20 Ultra 5G,monthly
2022-05-08,Enterprise Models: Galaxy A52,monthly
2022-05-08,Galaxy A52 5G,monthly
2022-05-08,Galaxy A52s 5G,monthly
2022-05-08,Galaxy A53 5G,monthly
2022-05-08,Galaxy XCover4s,monthly
2022-05-08,Galaxy Xcover FieldPro,monthly
2022-05-08,Galaxy Xcover Pro,monthly
2022-05-08,Galaxy Xcover5,monthly
2022-05-08,Galaxy S10,quarterly
2022-05-08,Galaxy S10+,quarterly
2022-05-08,Galaxy S10e,quarterly
