timestamp,device,period
2021-12-21,Galaxy Fold,monthly
2021-12-21,Galaxy Fold 5G,monthly
2021-12-21,Galaxy Z Fold2,monthly
2021-12-21,Galaxy Z Fold2 5G,monthly
2021-12-21,Galaxy Z Fold3 5G,monthly
2021-12-21,Galaxy Z Flip,monthly
2021-12-21,Galaxy Z Flip 5G,monthly
2021-12-21,Galaxy Z Flip3 5G,monthly
2021-12-21,Galaxy S10,monthly
2021-12-21,Galaxy S10+,monthly
2021-12-21,Galaxy S10e,monthly
2021-12-21,Galaxy S10 5G,monthly
2021-12-21,Galaxy S10 Lite,monthly
2021-12-21,Galaxy S20,monthly
2021-12-21,Galaxy S20 5G,monthly
2021-12-21,Galaxy S20+,monthly
2021-12-21,Galaxy S20+ 5G,monthly
2021-12-21,Galaxy S20 Ultra,monthly
2021-12-21,Galaxy S20 Ultra 5G,monthly
2021-12-21,Galaxy S20 FE,monthly
2021-12-21,Galaxy S20 FE 5G,monthly
2021-12-21,Galaxy S21 5G,monthly
2021-12-21,Galaxy S21+ 5G,monthly
2021-12-21,Galaxy S21 Ultra 5G,monthly
2021-12-21,Galaxy Note10,monthly
2021-12-21,Galaxy Note10 5G,monthly
2021-12-21,Galaxy Note10+,monthly
2021-12-21,Galaxy Note10+ 5G,monthly
2021-12-21,Galaxy Note10 Lite,monthly
2021-12-21,Galaxy Note20,monthly
2021-12-21,Galaxy Note20 5G,monthly
2021-12-21,Galaxy Note20 Ultra,monthly
2021-12-21,Galaxy Note20 Ultra 5G,monthly
2021-12-21,Galaxy A52,monthly
2021-12-21,Galaxy A52 5G,monthly
2021-12-21,Galaxy A52s 5G,monthly
2021-12-21,Enterprise Models: Galaxy A50,monthly
2021-12-21,Galaxy XCover4s,monthly
2021-12-21,Galaxy Xcover FieldPro,monthly
2021-12-21,Galaxy Xcover Pro,monthly
2021-12-21,Galaxy Xcover5,monthly
2021-12-21,Galaxy S9,quarterly
2021-12-21,Galaxy S9+,quarterly
2021-12-21,Galaxy Note9,quarterly
2021-12-21,Galaxy A40,quarterly
2021-12-21,Galaxy A01,quarterly
2021-12-21,Galaxy A01 Core,quarterly
2021-12-21,Galaxy A11,quarterly
2021-12-21,Galaxy A21,quarterly
2021-12-21,Galaxy A21s,quarterly
2021-12-21,Galaxy A31,quarterly
2021-12-21,Galaxy A41,quarterly
2021-12-21,Galaxy A51,quarterly
2021-12-21,Galaxy A51 5G,quarterly
2021-12-21,Galaxy A71,quarterly
2021-12-21,Galaxy A71 5G,quarterly
2021-12-21,Galaxy A02,quarterly
2021-12-21,Galaxy A02s,quarterly
2021-12-21,Galaxy A03s,quarterly
2021-12-21,Galaxy A12,quarterly
2021-12-21,Galaxy A22,quarterly
2021-12-21,Galaxy A22 5G,quarterly
2021-12-21,Galaxy A32,quarterly
2021-12-21,Galaxy A32 5G,quarterly
2021-12-21,Galaxy A42 5G,quarterly
2021-12-21,Galaxy A72,quarterly
2021-12-21,Galaxy A82 5G,quarterly
2021-12-21,Galaxy A03,quarterly
2021-12-21,Galaxy A03 core,quarterly
2021-12-21,Galaxy A13 5G,quarterly
2021-12-21,Galaxy M01,quarterly
2021-12-21,Galaxy M11,quarterly
2021-12-21,Galaxy M21,quarterly
2021-12-21,Galaxy M21 2021,quarterly
2021-12-21,Galaxy M31,quarterly
2021-12-21,Galaxy M31s,quarterly
2021-12-21,Galaxy M51,quarterly
2021-12-21,Galaxy M12,quarterly
2021-12-21,Galaxy M22,quarterly
2021-12-21,Galaxy M32,quarterly
2021-12-21,Galaxy M42 5G,quarterly
2021-12-21,Galaxy M52 5G,quarterly
2021-12-21,Galaxy M62,quarterly
2021-12-21,Galaxy F12,quarterly
2021-12-21,Galaxy F22,quarterly
2021-12-21,Galaxy F42 5G,quarterly
2021-12-21,Galaxy F52 5G,quarterly
2021-12-21,Galaxy F62,quarterly
2021-12-21,Galaxy Tab A 8.4 (2020),quarterly
2021-12-21,Galaxy Tab A7,quarterly
2021-12-21,Galaxy Tab A7 Lite,quarterly
2021-12-21,Galaxy Tab Active Pro,quarterly
2021-12-21,Galaxy Tab Active3,quarterly
2021-12-21,Galaxy Tab S6 5G,quarterly
2021-12-21,Galaxy Tab S6 Lite,quarterly
2021-12-21,Galaxy Tab S7,quarterly
2021-12-21,Galaxy Tab S7+,quarterly
2021-12-21,Galaxy Tab S7 FE,quarterly
