keyword,cpe_vendor,cpe,cve
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-33021
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-33016
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-33015
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28584
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28581
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28573
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28567
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28577
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28576
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28575
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28542
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28541
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-24854
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-24851
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-22667
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-22387
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-22386
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-21672
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-21641
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-21640
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-21638
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-21631
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1:-:*:*:*:*:*:*:*,CVE-2023-21629
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23380
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23373
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23372
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23368
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21469
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21465
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21462
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43536
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43533
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43523
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43522
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43519
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43518
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43516
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43513
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33077
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33076
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33072
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33060
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33058
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33057
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33049
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43511
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33113
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33112
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33110
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33109
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33094
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33085
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33062
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33040
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33038
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33037
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33036
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33033
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33030
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33107
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33106
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33098
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33097
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33092
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33089
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33088
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33053
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28588
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28587
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28586
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28585
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28580
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28579
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28551
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28550
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28546
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28556
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28554
snapdragon 8 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_8_gen_1_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28545
