keyword,cpe_vendor,cpe,cve
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2022-25655
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2022-40512
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2022-25718
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11303
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2021-30260
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11241
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11235
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11159
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11268
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11296
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11276
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11275
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11269
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11213
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11212
Qualcomm MSM8994,qualcomm,cpe:2.3:h:qualcomm:msm8994:-:*:*:*:*:*:*:*,CVE-2020-11119
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2022-25655
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2022-40512
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2022-25718
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11303
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2021-30260
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11241
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11235
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11159
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11296
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11276
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11275
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11269
Qualcomm MSM8994,qualcomm,cpe:2.3:o:qualcomm:msm8994_firmware:-:*:*:*:*:*:*:*,CVE-2020-11119
