keyword,cpe_vendor,cpe,cve
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450:-:*:*:*:*:*:*:*,CVE-2023-33021
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450:-:*:*:*:*:*:*:*,CVE-2023-33020
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450:-:*:*:*:*:*:*:*,CVE-2023-33019
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450:-:*:*:*:*:*:*:*,CVE-2023-21629
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33110
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33033
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33030
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28546
Snapdragon 450,qualcomm,cpe:2.3:h:qualcomm:snapdragon_450_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-24850
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_firmware:-:*:*:*:*:*:*:*,CVE-2023-33021
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_firmware:-:*:*:*:*:*:*:*,CVE-2023-33020
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_firmware:-:*:*:*:*:*:*:*,CVE-2023-33019
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_firmware:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_firmware:-:*:*:*:*:*:*:*,CVE-2023-21629
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2024-21461
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33110
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33033
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33030
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28546
Snapdragon 450,qualcomm,cpe:2.3:o:qualcomm:snapdragon_450_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-24850
