keyword,cpe_vendor,cpe,cve
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-28542
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-24854
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-24851
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-22667
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-22387
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-22386
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-21672
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-21631
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2:-:*:*:*:*:*:*:*,CVE-2023-21629
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23380
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23373
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23372
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23368
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21469
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21465
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21462
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43536
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43533
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43522
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43519
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43518
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43513
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33076
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33072
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33060
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33058
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33057
snapdragon 4 gen 2,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_2_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33049
