keyword,cpe_vendor,cpe,cve
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-33021
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-28567
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-28565
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-28564
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-28562
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-28542
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-24854
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-24851
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-22667
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-22387
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-22386
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-21633
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-21631
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g:-:*:*:*:*:*:*:*,CVE-2023-21629
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23373
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23368
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21469
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21465
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21462
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43536
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43533
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43522
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43513
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33072
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33057
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33049
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43511
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33120
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33118
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33117
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33114
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33110
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33109
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33094
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33062
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33040
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33038
snapdragon 750g 5g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_750g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33033
