keyword,cpe_vendor,cpe,cve
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845:-:*:*:*:*:*:*:*,CVE-2023-28567
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845:-:*:*:*:*:*:*:*,CVE-2023-28565
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845:-:*:*:*:*:*:*:*,CVE-2023-28564
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845:-:*:*:*:*:*:*:*,CVE-2023-28542
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845:-:*:*:*:*:*:*:*,CVE-2023-28541
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845:-:*:*:*:*:*:*:*,CVE-2023-22387
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845:-:*:*:*:*:*:*:*,CVE-2023-21629
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23373
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23368
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21469
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21465
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21462
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43536
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43533
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43519
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43518
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43513
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33076
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33072
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43511
Snapdragon 845,qualcomm,cpe:2.3:h:qualcomm:snapdragon_845_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33120
