keyword,cpe_vendor,cpe,cve
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-33021
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-28584
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-28567
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-28565
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-28564
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-28542
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-24854
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-24851
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-22387
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-22386
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-21672
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-21631
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g:-:*:*:*:*:*:*:*,CVE-2023-21629
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43536
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43533
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43522
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43519
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43518
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43513
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33072
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43514
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43511
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33120
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33118
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33117
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33114
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33113
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33112
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33110
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33109
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33094
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33085
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33062
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33040
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33038
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33037
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33033
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33030
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33025
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33107
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33106
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33092
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33088
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28588
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28587
Snapdragon 685,qualcomm,cpe:2.3:h:qualcomm:snapdragon_685_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28586
