keyword,cpe_vendor,cpe,cve
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821:-:*:*:*:*:*:*:*,CVE-2023-28565
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43511
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33110
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33030
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33080
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28586
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28546
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33059
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28560
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-21628
Snapdragon 821,qualcomm,cpe:2.3:h:qualcomm:snapdragon_821_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-22076
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_firmware:-:*:*:*:*:*:*:*,CVE-2023-28565
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_firmware:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2024-21461
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-43511
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33110
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33030
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33080
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28586
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28546
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33059
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28560
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-21628
Snapdragon 821,qualcomm,cpe:2.3:o:qualcomm:snapdragon_821_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2022-22076
