keyword,cpe_vendor,cpe,cve
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-33021
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28567
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28565
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28564
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28538
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-28542
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-24854
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-24851
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-22667
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-22387
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-22386
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-21631
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2023-21629
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2022-40537
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2022-40535
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2022-40531
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2022-40530
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2022-40515
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2022-33278
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2022-33272
snapdragon 4 gen 1,qualcomm,cpe:2.3:h:qualcomm:snapdragon_4_gen_1:-:*:*:*:*:*:*:*,CVE-2022-33257
