keyword,cpe_vendor,cpe,cve
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-33021
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-33015
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-28573
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-28567
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-28542
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-24854
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-24851
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-22387
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-22386
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-21631
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-21629
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g:-:*:*:*:*:*:*:*,CVE-2023-21624
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23373
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23372
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23368
Snapdragon 778G 5G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_778g_5g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21465
