keyword,cpe_vendor,cpe,cve
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-50804
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-50803
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-49928
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-49927
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-45864
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-42483
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-41112
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-41111
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-40218
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-37368
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-37367
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2023-36481
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2022-33691
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2021-25500
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2021-25416
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2021-25415
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2021-25411
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2021-25408
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2021-25407
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2021-25396
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2020-28343
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2018-21054
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2019-20578
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2019-20556
exynos 9820,samsung,cpe:2.3:h:samsung:exynos_9820:-:*:*:*:*:*:*:*,CVE-2019-20553
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-50804
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-50803
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-49928
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-49927
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-45864
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-42483
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-41112
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-41111
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-40218
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-37368
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-37367
exynos 9820,samsung,cpe:2.3:o:samsung:exynos_9820_firmware:-:*:*:*:*:*:*:*,CVE-2023-36481
