keyword,cpe_vendor,cpe,cve
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48359
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48358
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48357
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48356
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48355
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48354
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48353
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48352
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48351
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48350
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48349
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48348
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48347
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48346
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48345
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48344
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48343
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48342
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48341
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48340
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-48339
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-42751
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-42749
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-42748
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-42747
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-42746
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-42745
unisoc t618,unisoc,cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*,CVE-2023-42744
