keyword,cpe_vendor,cpe,cve
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-40515
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-33213
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25705
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25694
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-22075
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-33233
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-22088
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25695
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25682
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25743
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25724
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25720
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25719
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25718
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25687
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2022-25664
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2021-1924
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2021-1909
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11269
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11170
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-3691
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-3686
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-3685
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11213
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11152
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11143
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11140
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11139
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11138
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11137
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11136
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2020-11207
Qualcomm MSM8952,qualcomm,cpe:2.3:h:qualcomm:msm8952:-:*:*:*:*:*:*:*,CVE-2016-10442
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-40515
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-33213
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25705
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25694
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-22075
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-33233
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-22088
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25695
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25682
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25743
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25724
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25720
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25719
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25718
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25687
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2022-25664
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2021-1924
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2021-1909
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2020-11269
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2020-11170
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2020-11207
Qualcomm MSM8952,qualcomm,cpe:2.3:o:qualcomm:msm8952_firmware:-:*:*:*:*:*:*:*,CVE-2016-10442
