keyword,cpe_vendor,cpe,cve
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430:-:*:*:*:*:*:*:*,CVE-2023-21631
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430:-:*:*:*:*:*:*:*,CVE-2023-21629
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33110
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33033
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33030
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-33018
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28551
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28550
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28546
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-22388
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-24850
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-24849
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-24848
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-22385
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-40521
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-33264
snapdragon 430,qualcomm,cpe:2.3:h:qualcomm:snapdragon_430_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-22076
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_firmware:-:*:*:*:*:*:*:*,CVE-2023-21631
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_firmware:-:*:*:*:*:*:*:*,CVE-2023-21629
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2024-21461
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33110
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33033
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33030
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33018
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28551
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28550
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28546
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-22388
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-24850
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-24849
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-24848
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-22385
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2022-40521
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2022-33264
snapdragon 430,qualcomm,cpe:2.3:o:qualcomm:snapdragon_430_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2022-22076
