keyword,cpe_vendor,cpe,cve
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-28567
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-28565
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-28564
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-28562
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-28542
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-24854
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-24851
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-22387
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-22386
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-21631
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460:-:*:*:*:*:*:*:*,CVE-2023-21629
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23380
Snapdragon 460,qualcomm,cpe:2.3:h:qualcomm:snapdragon_460_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23373
