keyword,cpe_vendor,cpe,cve
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-33080
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-33022
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-33018
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-33017
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-33059
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-33027
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-28560
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-21670
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-21659
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-21628
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-40529
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-40523
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-40521
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-40507
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-33307
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-33264
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-22076
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-40504
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-33273
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-21666
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2023-21665
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-40532
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-40503
Qualcomm SDM670,qualcomm,cpe:2.3:h:qualcomm:sdm670:-:*:*:*:*:*:*:*,CVE-2022-33302
