keyword,cpe_vendor,cpe,cve
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10530
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10520
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2332
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2331
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2325
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2324
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2323
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2285
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2283
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2275
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2258
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2249
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2246
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10541
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10534
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10533
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10529
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10528
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10524
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10522
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10515
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10512
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10505
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10502
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10496
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10495
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10491
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10488
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2341
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2333
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2294
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2284
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-2252
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10540
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10539
snapdragon 855,qualcomm,cpe:2.3:h:qualcomm:sd_855:-:*:*:*:*:*:*:*,CVE-2019-10538
