keyword,cpe_vendor,cpe,cve
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-33021
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-28584
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-28567
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-28565
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-28564
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-28542
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-28541
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-24854
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-24851
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-21637
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-21629
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835:-:*:*:*:*:*:*:*,CVE-2023-21624
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2024-23380
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2024-23373
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2024-23368
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-43533
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-43519
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-43518
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33077
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33069
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33068
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33067
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33065
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33064
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-43511
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33120
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33110
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33109
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33033
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33030
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33107
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33092
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-33017
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28588
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28586
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28551
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28550
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28546
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-21634
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28574
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28570
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28569
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28568
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28566
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28554
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-22388
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28539
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-24849
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-24848
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-24847
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-22385
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28559
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28558
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28557
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28549
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-28544
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-21657
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-21656
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2023-21628
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2022-40521
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2022-40507
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2022-33264
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2022-33227
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_pc_platform:-:*:*:*:*:*:*:*,CVE-2022-22076
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-40532
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-40503
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-33302
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-33298
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-33297
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-33296
Snapdragon 835,qualcomm,cpe:2.3:h:qualcomm:snapdragon_835_mobile_platform:-:*:*:*:*:*:*:*,CVE-2022-33289
Snapdragon 835,qualcomm,cpe:2.3:o:qualcomm:snapdragon_835_firmware:-:*:*:*:*:*:*:*,CVE-2023-33021
Snapdragon 835,qualcomm,cpe:2.3:o:qualcomm:snapdragon_835_firmware:-:*:*:*:*:*:*:*,CVE-2023-28584
Snapdragon 835,qualcomm,cpe:2.3:o:qualcomm:snapdragon_835_firmware:-:*:*:*:*:*:*:*,CVE-2023-28567
