model,csc,csc_code,device_id,carrier_country,country,carrier,region,subregion,build_number,android_version,release_date,security_patch_level,device,model_url
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXS3DUKB,R(Android 11),2021-12-23,2021-12-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXS3DUJ6,R(Android 11),2021-11-09,2021-11-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXS3DUIF,R(Android 11),2021-10-22,2021-10-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXU3DUI5,R(Android 11),2021-10-07,2021-09-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXS3DUH5,R(Android 11),2021-09-14,2021-09-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXU3DUH2,R(Android 11),2021-09-03,2021-08-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXU2DUF8,R(Android 11),2021-07-19,2021-07-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXS2DUF1,R(Android 11),2021-06-10,2021-06-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXU2DUDA,R(Android 11),2021-05-14,2021-05-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXS1DUD1,R(Android 11),2021-04-12,2021-04-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXU1DUC8,R(Android 11),2021-04-08,2021-03-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXU1DUB5,R(Android 11),2021-03-04,2021-02-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
SM-N980F,3IE,014146200821,SM-N980F/3IE, Ireland (Three),Ireland,Three,Europe,Northern Europe,N980FXXS1CUA2,R(Android 11),2021-01-14,2021-01-01,Galaxy Note20 5G ,https://doc.samsungmobile.com/SM-N980F/014146200821/eng.html
