model,csc,csc_code,device_id,carrier_country,country,carrier,region,subregion,build_number,android_version,release_date,security_patch_level,device,model_url
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSS5FXE5,U(Android 14),2024-05-23,2024-05-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSU4FXE3,U(Android 14),2024-05-13,2024-04-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSS4EXD1,U(Android 14),2024-04-12,2024-04-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSS4EXBD,U(Android 14),2024-03-19,2024-03-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSS4EXAD,U(Android 14),2024-02-20,2024-02-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSS3EWL9,U(Android 14),2024-01-03,2024-01-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSU3EWL1,U(Android 14),2023-12-19,2023-12-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSS3DWJ4,T(Android 13),2023-11-14,2023-11-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSS3DWI1,T(Android 13),2023-10-12,2023-10-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
SM-F9360,BRI,024197220826,SM-F9360/BRI, Taiwan,Taiwan,No-carrier,Asia,Eastern Asia,F9360ZSS3DWH9,T(Android 13),2023-09-12,2023-09-01,Galaxy Z Fold4,https://doc.samsungmobile.com/SM-F9360/024197220826/eng.html
